text,label,category,tr_xlm_roberta,vader,org_lang
Then he cut the other line closest to him and in the dark made the loose ends of the reserve coils fast.,5.0,prose,0.0,-0.5267,en
He worked skillfully with the one hand and put his foot on the coils to hold them as he drew his knots tight.,5.0,prose,0.0,0.4939,en
Now he had six reserve coils of line.,5.0,prose,0.0,0.0,en
There were two from each bait he had severed and the two from the bait the fish had taken and they were all connected.,5.0,prose,0.0,-0.3612,en
"After it is light, he thought, I will work back to the forty-fathom bait and cut it away too and link up the reserve coils.",5.0,prose,0.0,-0.2732,en
I will have lost two hundred fathoms of good Catalan cordel and the hooks and leaders.,3.5,prose,-0.7941972613334656,0.1531,en
That can be replaced.,6.0,prose,0.0,0.0,en
But who replaces this fish if I hook some fish and it cuts him off?,4.5,prose,-0.8091087341308594,-0.4215,en
I don't know what that fish was that took the bait just now.,5.0,prose,-0.4896003603935241,0.0,en
It could have been a marlin or a broadbill or a shark.,5.0,prose,0.0,0.0,en
I never felt him.,4.5,prose,-0.662778377532959,0.0,en
I had to get rid of him too fast.,4.0,prose,-0.8393903970718384,0.0,en
"Aloud he said, ""I wish I had the boy.""",4.5,prose,0.0,0.4019,en
"But you haven't got the boy, he thought.",4.0,prose,0.0,0.0,en
"You have only yourself and you had better work back to the last line now, in the dark or not in the dark, and cut it away and hook up the two reserve coils.",5.5,prose,0.0,0.2023,en
So he did it.,5.0,prose,0.0,0.0,en
It was difficult in the dark and once the fish made a surge that pulled him down on his face and made a cut below his eye.,5.0,prose,-0.68728107213974,-0.5574,en
The blood ran down his cheek a little way.,4.0,prose,-0.5727123618125916,0.0,en
But it coagulated and dried before it reached his chin and he worked his way back to the bow and rested against the wood.,4.5,prose,0.0,0.1531,en
"He adjusted the sack and carefully worked the line so that it came across a new part of his shoulders and, holding it anchored with his shoulders, he carefully felt the pull of the fish and then felt with his hand the progress of the skiff through the water.",5.0,prose,0.0,0.7906,en
"I wonder what he made that lurch for, he thought.",5.0,prose,0.0,0.0,en
The wire must have slipped on the great hill of his back.,5.0,prose,-0.8128095865249634,0.6249,en
Certainly his back cannot feel as badly as mine does.,4.0,prose,-0.864856481552124,0.6065,en
"But he cannot pull this skiff forever, no matter how great he is.",4.5,prose,0.4400120377540588,0.6124,en
Now everything is cleared away that might make trouble and I have a big reserve of line; all that a man can ask.,6.5,prose,0.0,-0.3182,en
"""Fish,"" he said softly, aloud, ""I'll stay with you until I am dead.""",6.0,prose,0.0,0.0,en
"He'll stay with me too, I suppose, the old man thought and he waited for it to be light.",6.0,prose,0.0,0.0,en
It was cold now in the time before daylight and he pushed against the wood to be warm.,4.5,prose,-0.4717475175857544,0.2263,en
"I can do it as long as he can, he thought.",4.5,prose,0.0,0.0,en
And in the first light the line extended out and down into the water.,5.0,prose,0.0,0.0,en
The boat moved steadily and when the first edge of the sun rose it was on the old man's right shoulder.,5.0,prose,0.0,0.0,en
"""He's headed north,"" the old man said.",5.0,prose,0.0,0.0,en
"The current will have set us far to the eastward, he thought.",4.5,prose,-0.7667043209075928,0.0,en
I wish he would turn with the current.,5.0,prose,-0.4839866757392883,0.4019,en
That would show that he was tiring.,5.0,prose,-0.8929194808006287,0.0,en
When the sun had risen further the old man realized that the fish was not tiring.,5.0,prose,0.0,0.0,en
There was only one favorable sign.,6.0,prose,0.0,0.4767,en
The slant of the line showed he was swimming at a lesser depth.,5.5,prose,0.0,0.0,en
That did not necessarily mean that he would jump.,5.0,prose,0.0,0.0,en
But he might.,5.0,prose,0.0,0.0,en
"""God let him jump,"" the old man said.",5.5,prose,0.0,0.2732,en
"""I have enough line to handle him.""",5.5,prose,0.0,0.0,en
"Maybe if I can increase the tension just a little it will hurt him and he will jump, he thought.",4.0,prose,-0.7822723388671875,-0.483,en
Now that it is daylight let him jump so that he'll fill the sacks along his backbone with air and then he cannot go deep to die.,5.0,prose,-0.4672571122646332,-0.5994,en
"He tried to increase the tension, but the line had been taut up to the very edge of the breaking point since he had hooked the fish and he felt the harshness as he leaned back to pull and knew he could put no more strain on it.",3.5,prose,-0.5135143399238586,-0.5483,en
"I must not jerk it ever, he thought.",4.5,prose,-0.5821765661239624,0.2584,en
Each jerk widens the cut the hook makes and then when he does jump he might throw it.,4.5,prose,0.0,-0.5423,en
Anyway I feel better with the sun and for once I do not have to look into it.,6.5,prose,0.5645736455917358,0.4404,en
There was yellow weed on the line but the old man knew that only made an added drag and he was pleased.,6.0,prose,0.455176442861557,0.3612,en
It was the yellow Gulf weed that had made so much phosphorescence in the night.,5.5,prose,0.0,0.0,en
"""Fish,"" he said, ""I love you and respect you very much.",8.5,prose,0.8749272227287292,0.8074,en
"But I will kill you dead before this day ends.""",2.0,prose,-0.7150136828422546,-0.9382,en
"Let us hope so, he thought.",6.0,prose,0.0,0.4404,en
A small bird came toward the skiff from the north.,5.0,prose,0.0,0.0,en
He was a warbler and flying very low over the water.,5.0,prose,0.0,-0.3384,en
The old man could see that he was very tired.,4.0,prose,-0.5396710634231567,-0.4927,en
The bird made the stern of the boat and rested there.,5.0,prose,0.0,0.0,en
Then he flew around the old man's head and rested on the line where he was more comfortable.,5.5,prose,0.0,0.5563,en
"""How old are you?""",5.0,prose,0.0,0.0,en
the old man asked the bird.,5.0,prose,0.0,0.0,en
"""Is this your first trip?""",5.0,prose,0.0,0.0,en
The bird looked at him when he spoke.,5.0,prose,0.0,0.0,en
He was too tired even to examine the line and he teetered on it as his delicate feet gripped it fast.,4.0,prose,-0.5501244068145752,-0.4019,en
"""It's steady,"" the old man told him.",6.0,prose,0.0,0.0,en
"""It's too steady.",4.0,prose,-0.8321125507354736,0.0,en
You shouldn't be that tired after a windless night.,4.0,prose,-0.7382841110229492,0.3412,en
"What are birds coming to?""",4.5,prose,0.0,0.0,en
"The hawks, he thought, that come out to sea to meet them.",5.0,prose,0.0,0.0,en
But he said nothing of this to the bird who could not understand him anyway and who would learn about the hawks soon enough.,5.0,prose,-0.7244760990142822,0.0,en
"""Take a good rest, small bird,"" he said.",6.0,prose,0.5346635580062866,0.4404,en
"""Then go in and take your chance like any man or bird or fish.""",6.0,prose,0.0,0.5423,en
It encouraged him to talk because his back had stiffened in the night and it hurt truly now.,5.5,prose,-0.8636539578437805,0.25,en
"""Stay at my house if you like, bird,"" he said.",6.5,prose,0.4436146318912506,0.3612,en
"""I am sorry I cannot hoist the sail and take you in with the small breeze that is rising.",4.0,prose,-0.8565735220909119,-0.0772,en
"But I am with a friend.""",6.5,prose,0.0,0.0,en
Just then the fish gave a sudden lurch that pulled the old man down onto the bow and would have pulled him overboard if he had not braced himself and given some line.,4.0,prose,-0.6567605137825012,0.0,en
The bird had flown up when the line jerked and the old man had not even seen him go.,4.5,prose,0.0,-0.2023,en
He felt the line carefully with his right hand and noticed his hand was bleeding.,3.0,prose,0.0,0.7845,en
"""Something hurt him then,"" he said aloud and pulled back on the line to see if he could turn the fish.",3.0,prose,-0.7833043336868286,-0.5267,en
But when he was touching the breaking point he held steady and settled back against the strain of the line.,5.5,prose,0.0,-0.0772,en
"""You're feeling it now, fish,"" he said.",4.5,prose,0.0,0.128,en
"""And so, God knows, am I.""",5.0,prose,0.0,0.3384,en
He looked around for the bird now because he would have liked him for company.,5.0,prose,0.0,0.4215,en
The bird was gone.,4.0,prose,-0.6798464059829712,0.0,en
"You did not stay long, the man thought.",4.0,prose,0.0,0.0,en
But it is rougher where you are going until you make the shore.,4.0,prose,-0.5514535307884216,0.0,en
How did I let the fish cut me with that one quick pull he made?,4.0,prose,-0.8426527380943298,-0.2732,en
I must be getting very stupid.,2.5,prose,-0.9317952394485474,-0.5709,en
Or perhaps I was looking at the small bird and thinking of him.,5.0,prose,0.0,0.0,en
Now I will pay attention to my work and then I must eat the tuna so that I will not have a failure of strength.,5.5,prose,0.0,0.6707,en
"""I wish the boy were here and that I had some salt,"" he said aloud.",4.0,prose,-0.4660238325595855,0.4019,en
"Shifting the weight of the line to his left shoulder and kneeling carefully he washed his hand in the ocean and held it there, submerged, for more than a minute watching the blood trail away and the steady movement of the water against his hand as the boat moved.",4.0,prose,0.0,0.7845,en
"""He has slowed much,"" he said.",5.0,prose,-0.7170311212539673,0.0,en
The old man would have liked to keep his hand in the salt water longer but he was afraid of another sudden lurch by the fish and he stood up and braced himself and held his hand up against the sun.,4.5,prose,-0.810167133808136,0.8074,en
It was only a line burn that had cut his flesh.,4.0,prose,-0.817722499370575,-0.2732,en
But it was in the working part of his hand.,4.5,prose,0.0,0.6486,en
He knew he would need his hands before this was over and he did not like to be cut before it started.,3.5,prose,-0.5796886086463928,-0.4956,en
"""Now,"" he said, when his hand had dried, ""I must eat the small tuna.",5.0,prose,0.0,0.4939,en
"I can reach him with the gaff and eat him here in comfort.""",5.5,prose,0.4182541072368622,0.0258,en
He knelt down and found the tuna under the stern with the gaff and drew it toward him keeping it clear of the coiled lines.,5.0,prose,0.0,0.3818,en
"Holding the line with his left shoulder again, and bracing on his left hand and arm, he took the tuna off the gaff hook and put the gaff back in place.",5.0,prose,0.0,0.4939,en
He put one knee on the fish and cut strips of dark red meat longitudinally from the back of the head to the tail.,5.0,prose,0.0,-0.2732,en
They were wedge-shaped strips and he cut them from next to the back bone down to the edge of the belly.,4.5,prose,0.0,-0.2732,en
"When he had cut six strips he spread them out on the wood of the bow, wiped his knife on his trousers, and lifted the carcass of the bonito by the tail and dropped it overboard.",5.0,prose,0.0,-0.2732,en
"""I don't think I can eat an entire one,"" he said and drew his knife across one of the strips.",5.0,prose,-0.5705940127372742,0.0,en
He could feel the steady hard pull of the line and his left hand was cramped.,3.5,prose,0.0,0.4215,en
It drew up tight on the heavy cord and he looked at it in disgust.,2.5,prose,-0.7504012584686279,-0.5994,en
"""What kind of a hand is that,"" he said.",4.5,prose,0.0,0.4417,en
"""Cramp then if you want.",4.0,prose,0.0,-0.128,en
Make yourself into a claw.,4.5,prose,0.0,0.0,en
"It will do you no good.""",3.5,prose,-0.8317051529884338,-0.296,en
